molfrac,T
0.5003,308.15
0.4997,308.15
0.5974,308.15
0.4026,308.15
0.6975,308.15
0.3025,308.15
0.7981,308.15
0.2019,308.15
0.8999,308.15
0.1001,308.15
0.1,313.15
0.9,313.15
0.2003,313.15
0.7997,313.15
0.3023,313.15
0.6977,313.15
0.3494,313.15
0.6506,313.15
0.4044,313.15
0.5956,313.15
0.5003,313.15
0.4997,313.15
0.5974,313.15
0.4026,313.15
0.6975,313.15
0.3025,313.15
0.7981,313.15
0.2019,313.15
0.8999,313.15
0.1001,313.15
0.1,318.15
0.9,318.15
0.2003,318.15
0.7997,318.15
0.3023,318.15
0.6977,318.15
0.3494,318.15
0.6506,318.15
0.4044,318.15
0.5956,318.15
0.5003,318.15
0.4997,318.15
0.5974,318.15
0.4026,318.15
0.6975,318.15
0.3025,318.15
0.7981,318.15
0.2019,318.15
0.8999,318.15
0.1001,318.15
0.1,323.15
0.9,323.15
0.2003,323.15
0.7997,323.15
0.3023,323.15
0.6977,323.15
0.3494,323.15
0.6506,323.15
0.4044,323.15
0.5956,323.15
0.5003,323.15
0.4997,323.15
0.5974,323.15
0.4026,323.15
0.6975,323.15
0.3025,323.15
0.7981,323.15
0.2019,323.15
0.8999,323.15
0.1001,323.15
0.994122,278.15
0.98801,278.15
0.97502,278.15
0.960989,278.15
0.951357,278.15
0.945497,278.15
0.0899329,278.15
0.910067,278.15
0.133239,278.15
0.866761,278.15
0.146889,278.15
0.853111,278.15
0.846953,278.15
0.153047,278.15
0.994122,293.15
0.98801,293.15
0.97502,293.15
0.960989,293.15
0.951357,293.15
0.0545032,293.15
0.945497,293.15
0.0899329,293.15
0.910067,293.15
0.133239,293.15
0.866761,293.15
0.146889,293.15
0.853111,293.15
0.187375,293.15
0.812625,293.15
0.299828,293.15
0.700172,293.15
0.349814,293.15
0.650186,293.15
0.449797,293.15
0.550203,293.15
0.566465,293.15
0.433535,293.15
0.753902,293.15
0.246098,293.15
0.846953,293.15
0.153047,293.15
0.97262,298.15
0.972704,303.15
0.0271396,313.15
0.97286,313.15
0.9991,293.15
0.997305,293.15
0.99641,293.15
0.9762,298.15
0.0489,298.15
0.9511,298.15
0.0796,298.15
0.9204,298.15
0.1183,298.15
0.8817,298.15
0.1587,298.15
0.8413,298.15
0.2036,298.15
0.7964,298.15
0.2379,298.15
0.7621,298.15
0.2768,298.15
0.7232,298.15
0.3074,298.15
0.6926,298.15
0.3335,298.15
0.6665,298.15
0.3638,298.15
0.6362,298.15
0.3906,298.15
0.6094,298.15
0.4412,298.15
0.5588,298.15
0.5193,298.15
0.4807,298.15
0.5677,298.15
0.4323,298.15
0.6195,298.15
0.3805,298.15
0.6813,298.15
0.3187,298.15
0.7595,298.15
0.2405,298.15
0.8095,298.15
0.1905,298.15
0.8856,298.15
0.1144,298.15
0.9407,298.15
0.0593,298.15
0.9781,298.15
0.0219,298.15
0.9762,303.15
0.0489,303.15
0.9511,303.15
0.0796,303.15
0.9204,303.15
0.1183,303.15
0.8817,303.15
0.1587,303.15
0.8413,303.15
0.2036,303.15
0.7964,303.15
0.2379,303.15
0.7621,303.15
0.2768,303.15
0.7232,303.15
0.3074,303.15
0.6926,303.15
0.3335,303.15
0.6665,303.15
0.3638,303.15
0.6362,303.15
0.3906,303.15
0.6094,303.15
0.4412,303.15
0.5588,303.15
0.5193,303.15
0.4807,303.15
0.5677,303.15
0.4323,303.15
0.6195,303.15
0.3805,303.15
0.6813,303.15
0.3187,303.15
0.7595,303.15
0.2405,303.15
0.8095,303.15
0.1905,303.15
0.8856,303.15
0.1144,303.15
0.9407,303.15
0.0593,303.15
0.9781,303.15
0.0219,303.15
0.0238,308.15
0.9762,308.15
0.0489,308.15
0.9511,308.15
0.0796,308.15
0.9204,308.15
0.1183,308.15
0.8817,308.15
0.3074,308.15
0.6926,308.15
0.3335,308.15
0.6665,308.15
0.3638,308.15
0.6362,308.15
0.3906,308.15
0.6094,308.15
0.4412,308.15
0.5588,308.15
0.5193,308.15
0.4807,308.15
0.5677,308.15
0.4323,308.15
0.6195,308.15
0.3805,308.15
0.6813,308.15
0.3187,308.15
0.7595,308.15
0.2405,308.15
0.8095,308.15
0.1905,308.15
0.8856,308.15
0.1144,308.15
0.9407,308.15
0.0593,308.15
0.9781,308.15
0.0219,308.15
0.0238,313.15
0.9762,313.15
0.0489,313.15
0.9511,313.15
0.0796,313.15
0.9204,313.15
0.1183,313.15
0.8817,313.15
0.1587,313.15
0.8413,313.15
0.2036,313.15
0.7964,313.15
0.2379,313.15
0.7621,313.15
0.2768,313.15
0.7232,313.15
0.3074,313.15
0.6926,313.15
0.3335,313.15
0.6665,313.15
0.3638,313.15
0.6362,313.15
0.3906,313.15
0.6094,313.15
0.4412,313.15
0.5588,313.15
0.5193,313.15
0.4807,313.15
0.5677,313.15
0.4323,313.15
0.6195,313.15
0.3805,313.15
0.6813,313.15
0.3187,313.15
0.7595,313.15
0.2405,313.15
0.8095,313.15
0.1905,313.15
0.8856,313.15
0.1144,313.15
0.9407,313.15
0.0593,313.15
0.9781,313.15
0.0219,313.15
0.0238,318.15
0.9762,318.15
0.0489,318.15
0.9511,318.15
0.0796,318.15
0.9204,318.15
0.1183,318.15
0.8817,318.15
0.1587,318.15
0.8413,318.15
0.2036,318.15
0.7964,318.15
0.2379,318.15
0.7621,318.15
0.2768,318.15
0.7232,318.15
0.3074,318.15
0.6926,318.15
0.3335,318.15
0.6665,318.15
0.3638,318.15
0.6362,318.15
0.3906,318.15
0.6094,318.15
0.4412,318.15
0.5588,318.15
0.5193,318.15
0.4807,318.15
0.5677,318.15
0.4323,318.15
0.6195,318.15
0.3805,318.15
0.6813,318.15
0.3187,318.15
0.7595,318.15
0.2405,318.15
0.8095,318.15
0.1905,318.15
0.8856,318.15
0.1144,318.15
0.9407,318.15
0.0593,318.15
0.9781,318.15
0.0219,318.15
0.256986,298.15
0.743014,298.15
0.187375,298.15
0.812625,298.15
0.133239,298.15
0.866761,298.15
0.0545032,298.15
0.945497,298.15
0.187375,303.15
0.812625,303.15
0.0545032,313.15
0.945497,313.15
0.986882,303.15
0.986921,308.15
0.0130419,313.15
0.986958,313.15
0.0130069,318.15
0.986993,318.15
0.972704,303.15
0.0272156,308.15
0.972784,308.15
0.0271396,313.15
0.97286,313.15
0.0270678,318.15
0.972932,318.15
0.0426669,303.15
0.957333,303.15
0.0425437,308.15
0.957456,308.15
0.0424268,313.15
0.957573,313.15
0.0423162,318.15
0.957684,318.15
0.0593889,303.15
0.940611,303.15
0.0592204,308.15
0.94078,308.15
0.0590606,313.15
0.940939,313.15
0.0589093,318.15
0.941091,318.15
0.99641,303.15
0.992846,303.15
0.989307,303.15
0.985793,303.15
0.982304,303.15
0.99641,308.15
0.992846,308.15
0.989307,308.15
0.985793,308.15
0.982304,308.15
0.99641,313.15
0.992846,313.15
0.989307,313.15
0.0142072,313.15
0.985793,313.15
0.0176962,313.15
0.982304,313.15
0.0545032,298.15
0.945497,298.15
0.133239,298.15
0.866761,298.15
0.187375,298.15
0.812625,298.15
0.256986,298.15
0.743014,298.15
0.187375,303.15
0.812625,303.15
0.0545032,313.15
0.945497,313.15
0.9879,303.15
0.9879,308.15
0.0121,313.15
0.9879,313.15
0.0121,318.15
0.9879,318.15
0.9745,303.15
0.0255,308.15
0.9745,308.15
0.0255,313.15
0.9745,313.15
0.0255,318.15
0.9745,318.15
0.0424,303.15
0.9576,303.15
0.0424,308.15
0.9576,308.15
0.0424,313.15
0.9576,313.15
0.0424,318.15
0.9576,318.15
0.0583,303.15
0.9417,303.15
0.0583,308.15
0.9417,308.15
0.0583,313.15
0.9417,313.15
0.0583,318.15
0.9417,318.15
0.479795,298.15
0.520205,298.15
0.479795,308.15
0.520205,308.15
0.256986,298.15
0.743014,298.15
0.133239,298.15
0.866761,298.15
0.0545032,298.15
0.945497,298.15
0.0545032,308.15
0.945497,308.15
0.0545032,318.15
0.945497,318.15
0.98131,298.15
0.98131,303.15
0.01869,313.15
0.98131,313.15
0.01869,323.15
0.98131,323.15
0.01869,333.15
0.98131,333.15
0.9594,298.15
0.0406,303.15
0.9594,303.15
0.0406,313.15
0.9594,313.15
0.0406,323.15
0.9594,323.15
0.0406,333.15
0.9594,333.15
0.06619,298.15
0.93381,298.15
0.06619,303.15
0.93381,303.15
0.06619,313.15
0.93381,313.15
0.06619,323.15
0.93381,323.15
0.06619,333.15
0.93381,333.15
0.08921,298.15
0.91079,298.15
0.08921,303.15
0.91079,303.15
0.08921,313.15
0.91079,313.15
0.08921,323.15
0.91079,323.15
0.08921,333.15
0.91079,333.15
0.8094,293.15
0.1906,293.15
0.6748,293.15
0.3252,293.15
0.3499,293.15
0.6501,293.15
0.257,293.15
0.743,293.15
0.1817,293.15
0.8183,293.15
0.1332,293.15
0.8668,293.15
0.0899,293.15
0.9101,293.15
0.0545,293.15
0.9455,293.15
0.9751,293.15
0.988,293.15
0.8094,298.15
0.1906,298.15
0.6748,298.15
0.3252,298.15
0.3499,298.15
0.6501,298.15
0.257,298.15
0.743,298.15
0.1817,298.15
0.8183,298.15
0.1332,298.15
0.8668,298.15
0.0899,298.15
0.9101,298.15
0.0545,298.15
0.9455,298.15
0.9751,298.15
0.988,298.15
0.8094,303.15
0.1906,303.15
0.6748,303.15
0.3252,303.15
0.3499,303.15
0.6501,303.15
0.257,303.15
0.743,303.15
0.1817,303.15
0.8183,303.15
0.1332,303.15
0.8668,303.15
0.0899,303.15
0.9101,303.15
0.0545,303.15
0.9455,303.15
0.9751,303.15
0.988,303.15
0.8094,308.15
0.1906,308.15
0.6748,308.15
0.3252,308.15
0.4797,308.15
0.5203,308.15
0.3499,308.15
0.6501,308.15
0.257,308.15
0.743,308.15
0.1817,308.15
0.8183,308.15
0.1332,308.15
0.8668,308.15
0.0899,308.15
0.9101,308.15
0.0545,308.15
0.9455,308.15
0.0249,308.15
0.9751,308.15
0.988,308.15
0.8094,313.15
0.1906,313.15
0.6748,313.15
0.3252,313.15
0.4797,313.15
0.5203,313.15
0.3499,313.15
0.6501,313.15
0.257,313.15
0.743,313.15
0.1817,313.15
0.8183,313.15
0.1332,313.15
0.8668,313.15
0.0899,313.15
0.9101,313.15
0.0545,313.15
0.9455,313.15
0.0249,313.15
0.9751,313.15
0.012,313.15
0.988,313.15
0.8094,318.15
0.1906,318.15
0.6748,318.15
0.3252,318.15
0.4797,318.15
0.5203,318.15
0.3499,318.15
0.6501,318.15
0.257,318.15
0.743,318.15
0.1817,318.15
0.8183,318.15
0.1332,318.15
0.8668,318.15
0.0899,318.15
0.9101,318.15
0.0545,318.15
0.9455,318.15
0.0249,318.15
0.9751,318.15
0.012,318.15
0.988,318.15
0.8094,323.15
0.1906,323.15
0.6748,323.15
0.3252,323.15
0.4797,323.15
0.5203,323.15
0.3499,323.15
0.6501,323.15
0.257,323.15
0.743,323.15
0.1817,323.15
0.8183,323.15
0.1332,323.15
0.8668,323.15
0.0899,323.15
0.9101,323.15
0.0545,323.15
0.9455,323.15
0.0249,323.15
0.9751,323.15
0.012,323.15
0.988,323.15
0.8094,328.15
0.1906,328.15
0.6748,328.15
0.3252,328.15
0.4797,328.15
0.5203,328.15
0.3499,328.15
0.6501,328.15
0.257,328.15
0.743,328.15
0.1817,328.15
0.8183,328.15
0.1332,328.15
0.8668,328.15
0.0899,328.15
0.9101,328.15
0.0545,328.15
0.9455,328.15
0.0249,328.15
0.9751,328.15
0.012,328.15
0.988,328.15
0.8094,333.15
0.1906,333.15
0.6748,333.15
0.3252,333.15
0.4797,333.15
0.5203,333.15
0.3499,333.15
0.6501,333.15
0.257,333.15
0.743,333.15
0.1817,333.15
0.8183,333.15
0.1332,333.15
0.8668,333.15
0.0899,333.15
0.9101,333.15
0.0545,333.15
0.9455,333.15
0.0249,333.15
0.9751,333.15
0.012,333.15
0.988,333.15
0.8094,338.15
0.1906,338.15
0.6748,338.15
0.3252,338.15
0.4797,338.15
0.5203,338.15
0.3499,338.15
0.6501,338.15
0.257,338.15
0.743,338.15
0.1817,338.15
0.8183,338.15
0.1332,338.15
0.8668,338.15
0.0899,338.15
0.9101,338.15
0.0545,338.15
0.9455,338.15
0.0249,338.15
0.9751,338.15
0.012,338.15
0.988,338.15
0.8094,343.15
0.1906,343.15
0.6748,343.15
0.3252,343.15
0.4797,343.15
0.5203,343.15
0.3499,343.15
0.6501,343.15
0.257,343.15
0.743,343.15
0.1817,343.15
0.8183,343.15
0.1332,343.15
0.8668,343.15
0.0899,343.15
0.9101,343.15
0.0545,343.15
0.9455,343.15
0.0249,343.15
0.9751,343.15
0.012,343.15
0.988,343.15
0.8094,348.15
0.1906,348.15
0.6748,348.15
0.3252,348.15
0.4797,348.15
0.5203,348.15
0.3499,348.15
0.6501,348.15
0.257,348.15
0.743,348.15
0.1817,348.15
0.8183,348.15
0.1332,348.15
0.8668,348.15
0.0899,348.15
0.9101,348.15
0.0545,348.15
0.9455,348.15
0.0249,348.15
0.9751,348.15
0.012,348.15
0.988,348.15
0.8094,353.15
0.1906,353.15
0.6748,353.15
0.3252,353.15
0.4797,353.15
0.5203,353.15
0.3499,353.15
0.6501,353.15
0.257,353.15
0.743,353.15
0.1817,353.15
0.8183,353.15
0.1332,353.15
0.8668,353.15
0.0899,353.15
0.9101,353.15
0.0545,353.15
0.9455,353.15
0.0249,353.15
0.9751,353.15
0.012,353.15
0.988,353.15
0.0944,298.15
0.9056,298.15
0.1917,298.15
0.8083,298.15
0.289,298.15
0.711,298.15
0.3884,298.15
0.6116,298.15
0.4863,298.15
0.5137,298.15
0.5874,298.15
0.4126,298.15
0.6887,298.15
0.3113,298.15
0.7913,298.15
0.2087,298.15
0.8951,298.15
0.1049,298.15
0.0944,303.15
0.9056,303.15
0.1917,303.15
0.8083,303.15
0.289,303.15
0.711,303.15
0.3884,303.15
0.6116,303.15
0.4863,303.15
0.5137,303.15
0.5874,303.15
0.4126,303.15
0.6887,303.15
0.3113,303.15
0.7913,303.15
0.2087,303.15
0.8951,303.15
0.1049,303.15
0.1,298.136
0.9,298.136
0.2,298.136
0.8,298.136
0.3,298.136
0.7,298.136
0.4,298.136
0.6,298.136
0.5,298.136
0.5,298.136
0.6,298.136
0.4,298.136
0.7,298.136
0.3,298.136
0.8,298.136
0.2,298.136
0.9,298.136
0.1,298.136
0.1,308.132
0.9,308.132
0.2,308.132
0.8,308.132
0.3,308.132
0.7,308.132
0.4,308.132
0.6,308.132
0.5,308.132
0.5,308.132
0.6,308.132
0.4,308.132
0.7,308.132
0.3,308.132
0.8,308.132
0.2,308.132
0.9,308.132
0.1,308.132
0.1,318.128
0.9,318.128
0.2,318.128
0.8,318.128
0.3,318.128
0.7,318.128
0.4,318.128
0.6,318.128
0.5,318.128
0.5,318.128
0.6,318.128
0.4,318.128
0.7,318.128
0.3,318.128
0.8,318.128
0.2,318.128
0.9,318.128
0.1,318.128
0.8938,293.15
0.1062,293.15
0.7993,293.15
0.2007,293.15
0.6966,293.15
0.3034,293.15
0.589,293.15
0.411,293.15
0.4892,293.15
0.5108,293.15
0.4028,293.15
0.5972,293.15
0.3045,293.15
0.6955,293.15
0.8938,298.15
0.1062,298.15
0.7993,298.15
0.2007,298.15
0.6966,298.15
0.3034,298.15
0.589,298.15
0.411,298.15
0.4892,298.15
0.5108,298.15
0.4028,298.15
0.5972,298.15
0.3045,298.15
0.6955,298.15
0.1904,298.15
0.8096,298.15
0.8938,303.15
0.1062,303.15
0.7993,303.15
0.2007,303.15
0.6966,303.15
0.3034,303.15
0.589,303.15
0.411,303.15
0.4892,303.15
0.5108,303.15
0.4028,303.15
0.5972,303.15
0.3045,303.15
0.6955,303.15
0.1904,303.15
0.8096,303.15
0.8938,308.15
0.1062,308.15
0.7993,308.15
0.2007,308.15
0.6966,308.15
0.3034,308.15
0.589,308.15
0.411,308.15
0.4892,308.15
0.5108,308.15
0.4028,308.15
0.5972,308.15
0.3045,308.15
0.6955,308.15
0.1904,308.15
0.8096,308.15
0.1181,308.15
0.8819,308.15
0.8938,313.15
0.1062,313.15
0.7993,313.15
0.2007,313.15
0.6966,313.15
0.3034,313.15
0.589,313.15
0.411,313.15
0.4892,313.15
0.5108,313.15
0.4028,313.15
0.5972,313.15
0.3045,313.15
0.6955,313.15
0.1904,313.15
0.8096,313.15
0.1181,313.15
0.8819,313.15
0.073,293.15
0.927,293.15
0.1171,293.15
0.8829,293.15
0.2176,293.15
0.7824,293.15
0.3108,293.15
0.6892,293.15
0.4069,293.15
0.5931,293.15
0.4982,293.15
0.5018,293.15
0.5786,293.15
0.4214,293.15
0.6227,293.15
0.3773,293.15
0.6527,293.15
0.3473,293.15
0.7338,293.15
0.2662,293.15
0.8085,293.15
0.1915,293.15
0.9321,293.15
0.0679,293.15
0.1175,303.15
0.8825,303.15
0.2209,303.15
0.7791,303.15
0.3113,303.15
0.6887,303.15
0.411,303.15
0.589,303.15
0.4945,303.15
0.5055,303.15
0.5341,303.15
0.4659,303.15
0.5869,303.15
0.4131,303.15
0.6597,303.15
0.3403,303.15
0.7348,303.15
0.2652,303.15
0.8105,303.15
0.1895,303.15
0.876,303.15
0.124,303.15
0.9393,303.15
0.0607,303.15
0.07165,313.15
0.92835,313.15
0.1195,313.15
0.8805,313.15
0.2128,313.15
0.7872,313.15
0.3143,313.15
0.6857,313.15
0.4102,313.15
0.5898,313.15
0.4969,313.15
0.5031,313.15
0.5311,313.15
0.4689,313.15
0.5865,313.15
0.4135,313.15
0.6595,313.15
0.3405,313.15
0.7295,313.15
0.2705,313.15
0.8349,313.15
0.1651,313.15
0.938,313.15
0.062,313.15
0.2,298.136
0.8,298.136
0.4,298.136
0.6,298.136
0.6,298.136
0.4,298.136
0.8,298.136
0.2,298.136
0.9052,303.15
0.0948,303.15
0.7964,303.15
0.2036,303.15
0.7051,303.15
0.2949,303.15
0.6,303.15
0.4,303.15
0.5024,303.15
0.4976,303.15
0.4023,303.15
0.5977,303.15
0.3043,303.15
0.6957,303.15
0.2043,303.15
0.7957,303.15
0.1033,303.15
0.8967,303.15
0.9751,298.15
0.0249,298.15
0.9751,303.15
0.0249,303.15
0.9751,308.15
0.0249,308.15
0.9751,313.15
0.0249,313.15
0.9751,318.15
0.0249,318.15
0.9482,298.15
0.0518,298.15
0.9482,303.15
0.0518,303.15
0.9482,308.15
0.0518,308.15
0.9482,313.15
0.0518,313.15
0.9482,318.15
0.0518,318.15
0.9241,298.15
0.0759,298.15
0.9241,303.15
0.0759,303.15
0.9241,308.15
0.0759,308.15
0.9241,313.15
0.0759,313.15
0.9241,318.15
0.0759,318.15
0.8921,298.15
0.1079,298.15
0.8921,303.15
0.1079,303.15
0.8921,308.15
0.1079,308.15
0.8921,313.15
0.1079,313.15
0.8921,318.15
0.1079,318.15
0.843,298.15
0.157,298.15
0.843,303.15
0.157,303.15
0.843,308.15
0.157,308.15
0.843,313.15
0.157,313.15
0.843,318.15
0.157,318.15
0.8002,298.15
0.1998,298.15
0.8002,303.15
0.1998,303.15
0.8002,308.15
0.1998,308.15
0.8002,313.15
0.1998,313.15
0.8002,318.15
0.1998,318.15
0.7391,298.15
0.2609,298.15
0.7391,303.15
0.2609,303.15
0.7391,308.15
0.2609,308.15
0.7391,313.15
0.2609,313.15
0.7391,318.15
0.2609,318.15
0.6966,298.15
0.3034,298.15
0.6966,303.15
0.3034,303.15
0.6966,308.15
0.3034,308.15
0.6966,313.15
0.3034,313.15
0.6966,318.15
0.3034,318.15
0.6452,298.15
0.3548,298.15
0.6452,303.15
0.3548,303.15
0.6452,308.15
0.3548,308.15
0.6452,313.15
0.3548,313.15
0.6452,318.15
0.3548,318.15
0.589,298.15
0.411,298.15
0.589,303.15
0.411,303.15
0.589,308.15
0.411,308.15
0.589,313.15
0.411,313.15
0.589,318.15
0.411,318.15
0.5304,298.15
0.4696,298.15
0.5304,303.15
0.4696,303.15
0.5304,308.15
0.4696,308.15
0.5304,313.15
0.4696,313.15
0.5304,318.15
0.4696,318.15
0.4916,298.15
0.5084,298.15
0.4916,303.15
0.5084,303.15
0.4916,308.15
0.5084,308.15
0.4916,313.15
0.5084,313.15
0.4916,318.15
0.5084,318.15
0.4434,298.15
0.5566,298.15
0.4434,303.15
0.5566,303.15
0.4434,308.15
0.5566,308.15
0.4434,313.15
0.5566,313.15
0.4434,318.15
0.5566,318.15
0.3947,298.15
0.6053,298.15
0.3947,303.15
0.6053,303.15
0.3947,308.15
0.6053,308.15
0.3947,313.15
0.6053,313.15
0.3947,318.15
0.6053,318.15
0.3334,298.15
0.6666,298.15
0.3334,303.15
0.6666,303.15
0.3334,308.15
0.6666,308.15
0.3334,313.15
0.6666,313.15
0.3334,318.15
0.6666,318.15
0.2886,298.15
0.7114,298.15
0.2886,303.15
0.7114,303.15
0.2886,308.15
0.7114,308.15
0.2886,313.15
0.7114,313.15
0.2886,318.15
0.7114,318.15
0.2312,298.15
0.7688,298.15
0.2312,303.15
0.7688,303.15
0.2312,308.15
0.7688,308.15
0.2312,313.15
0.7688,313.15
0.2312,318.15
0.7688,318.15
0.1919,298.15
0.8081,298.15
0.1919,303.15
0.8081,303.15
0.1919,308.15
0.8081,308.15
0.1919,313.15
0.8081,313.15
0.1919,318.15
0.8081,318.15
0.149,298.15
0.851,298.15
0.149,303.15
0.851,303.15
0.149,308.15
0.851,308.15
0.149,313.15
0.851,313.15
0.149,318.15
0.851,318.15
0.0991,298.15
0.9009,298.15
0.0991,303.15
0.9009,303.15
0.0991,308.15
0.9009,308.15
0.0991,313.15
0.9009,313.15
0.0991,318.15
0.9009,318.15
0.0498,298.15
0.9502,298.15
0.0498,303.15
0.9502,303.15
0.0498,308.15
0.9502,308.15
0.0498,313.15
0.9502,313.15
0.0498,318.15
0.9502,318.15
0.0229,298.15
0.9771,298.15
0.0229,303.15
0.9771,303.15
0.0229,308.15
0.9771,308.15
0.0229,313.15
0.9771,313.15
0.0229,318.15
0.9771,318.15
0.11611,298.15
0.88389,298.15
0.259424,298.15
0.740576,298.15
0.440771,298.15
0.559229,298.15
0.0995,298.15
0.9005,298.15
0.2061,298.15
0.7939,298.15
0.2936,298.15
0.7064,298.15
0.4055,298.15
0.5945,298.15
0.5051,298.15
0.4949,298.15
0.6001,298.15
0.3999,298.15
0.7006,298.15
0.2994,298.15
0.8072,298.15
0.1928,298.15
0.8947,298.15
0.1053,298.15
0.2936,303.15
0.7064,303.15
0.4055,303.15
0.5945,303.15
0.5051,303.15
0.4949,303.15
0.6001,303.15
0.3999,303.15
0.2061,303.15
0.7939,303.15
0.7006,303.15
0.2994,303.15
0.0995,303.15
0.9005,303.15
0.8072,303.15
0.1928,303.15
0.8947,303.15
0.1053,303.15
0.5051,308.15
0.4949,308.15
0.6001,308.15
0.3999,308.15
0.2936,308.15
0.7064,308.15
0.0995,308.15
0.9005,308.15
0.7006,308.15
0.2994,308.15
0.8072,308.15
0.1928,308.15
0.2061,308.15
0.7939,308.15
0.8947,308.15
0.1053,308.15
0.4055,308.15
0.5945,308.15
0.6001,313.15
0.3999,313.15
0.0995,313.15
0.9005,313.15
0.2936,313.15
0.7064,313.15
0.7006,313.15
0.2994,313.15
0.5051,313.15
0.4949,313.15
0.8072,313.15
0.1928,313.15
0.8947,313.15
0.1053,313.15
0.8072,318.15
0.1928,318.15
0.0995,318.15
0.9005,318.15
0.8947,318.15
0.1053,318.15
0.7006,318.15
0.2994,318.15
0.8072,323.15
0.1928,323.15
0.8947,323.15
0.1053,323.15
0.7006,323.15
0.2994,323.15
0.0995,323.15
0.9005,323.15
0.2,298
0.8,298
0.8,298
0.2,298
0.6,308
0.4,308
0.8,308
0.2,308
0.2,318
0.8,318
0.4,318
0.6,318
0.2,328
0.8,328
0.4,328
0.6,328
0.0596,308.15
0.9404,308.15
0.1027,308.15
0.8973,308.15
0.1913,308.15
0.8087,308.15
0.2791,308.15
0.7209,308.15
0.371,308.15
0.629,308.15
0.4598,308.15
0.5402,308.15
0.5007,308.15
0.4993,308.15
0.5479,308.15
0.4521,308.15
0.626,308.15
0.374,308.15
0.7427,308.15
0.2573,308.15
0.8572,308.15
0.1428,308.15
0.9283,308.15
0.0717,308.15
0.0793,298.15
0.9207,298.15
0.2866,298.15
0.7134,298.15
0.4261,298.15
0.5739,298.15
0.5048,298.15
0.4952,298.15
0.6254,298.15
0.3746,298.15
0.6638,298.15
0.3362,298.15
0.7952,298.15
0.2048,298.15
0.8706,298.15
0.1294,298.15
0.9363,298.15
0.0637,298.15
0.0793,303.15
0.9207,303.15
0.2866,303.15
0.7134,303.15
0.4261,303.15
0.5739,303.15
0.5048,303.15
0.4952,303.15
0.6254,303.15
0.3746,303.15
0.6638,303.15
0.3362,303.15
0.7952,303.15
0.2048,303.15
0.8706,303.15
0.1294,303.15
0.9363,303.15
0.0637,303.15
0.0793,308.15
0.9207,308.15
0.2866,308.15
0.7134,308.15
0.4261,308.15
0.5739,308.15
0.5048,308.15
0.4952,308.15
0.6254,308.15
0.3746,308.15
0.6638,308.15
0.3362,308.15
0.7952,308.15
0.2048,308.15
0.8706,308.15
0.1294,308.15
0.9363,308.15
0.0637,308.15
0.0793,313.15
0.9207,313.15
0.2866,313.15
0.7134,313.15
0.4261,313.15
0.5739,313.15
0.5048,313.15
0.4952,313.15
0.6254,313.15
0.3746,313.15
0.6638,313.15
0.3362,313.15
0.7952,313.15
0.2048,313.15
0.8706,313.15
0.1294,313.15
0.9363,313.15
0.0637,313.15
0.9884,293
0.977,293
0.9659,293
0.0554,293
0.9446,293
0.0858,293
0.9142,293
0.105,293
0.895,293
0.1236,293
0.8764,293
0.1353,293
0.8647,293
0.1529,293
0.8471,293
0.1742,293
0.8258,293
0.1901,293
0.8099,293
0.2049,293
0.7951,293
0.2268,293
0.7732,293
0.2511,293
0.7489,293
0.2536,293
0.7464,293
0.2664,293
0.7336,293
0.2812,293
0.7188,293
0.2849,293
0.7151,293
0.308,293
0.692,293
0.3194,293
0.6806,293
0.3428,293
0.6572,293
0.3698,293
0.6302,293
0.4014,293
0.5986,293
0.4473,293
0.5527,293
0.4842,293
0.5158,293
0.5277,293
0.4723,293
0.5526,293
0.4474,293
0.5946,293
0.4054,293
0.6263,293
0.3737,293
0.6617,293
0.3383,293
0.7012,293
0.2988,293
0.7228,293
0.2772,293
0.7458,293
0.2542,293
0.7702,293
0.2298,293
0.7964,293
0.2036,293
0.8244,293
0.1756,293
0.8544,293
0.1456,293
0.8867,293
0.1133,293
0.9215,293
0.0785,293
0.9591,293
0.0409,293
0.9815,293
0.0185,293
0.085,298.15
0.915,298.15
0.164,298.15
0.836,298.15
0.2446,298.15
0.7554,298.15
0.3503,298.15
0.6497,298.15
0.4398,298.15
0.5602,298.15
0.5738,298.15
0.4262,298.15
0.6512,298.15
0.3488,298.15
0.7515,298.15
0.2485,298.15
0.841,298.15
0.159,298.15
0.9435,298.15
0.0565,298.15
0.085,303.15
0.915,303.15
0.164,303.15
0.836,303.15
0.2446,303.15
0.7554,303.15
0.3503,303.15
0.6497,303.15
0.4398,303.15
0.5602,303.15
0.5738,303.15
0.4262,303.15
0.6512,303.15
0.3488,303.15
0.7515,303.15
0.2485,303.15
0.841,303.15
0.159,303.15
0.9435,303.15
0.0565,303.15
0.085,308.15
0.915,308.15
0.164,308.15
0.836,308.15
0.2446,308.15
0.7554,308.15
0.3503,308.15
0.6497,308.15
0.4398,308.15
0.5602,308.15
0.5738,308.15
0.4262,308.15
0.6512,308.15
0.3488,308.15
0.7515,308.15
0.2485,308.15
0.841,308.15
0.159,308.15
0.9435,308.15
0.0565,308.15
0.085,313.15
0.915,313.15
0.164,313.15
0.836,313.15
0.2446,313.15
0.7554,313.15
0.3503,313.15
0.6497,313.15
0.4398,313.15
0.5602,313.15
0.5738,313.15
