MolFrac_1,T
0.7142,303.15
0.3838,303.15
0.6162,303.15
0.483,303.15
0.517,303.15
0.5836,303.15
0.4164,303.15
0.6854,303.15
0.3146,303.15
0.7888,303.15
0.2112,303.15
0.8937,303.15
0.1063,303.15
0.0947,323.15
0.9053,323.15
1,323.15
1,323.15
0.1893,323.15
0.8107,323.15
0.2858,323.15
0.7142,323.15
0.3838,323.15
0.6162,323.15
0.483,323.15
0.517,323.15
0.5836,323.15
0.4164,323.15
0.6854,323.15
0.3146,323.15
0.7888,323.15
0.2112,323.15
0.8937,323.15
0.1063,323.15
0.0947,303.15
0.9053,303.15
1,303.15
1,303.15
0.1893,303.15
0.8107,303.15
0.2858,303.15
0.7142,303.15
0.3838,303.15
0.6162,303.15
0.483,303.15
0.517,303.15
0.5836,303.15
0.4164,303.15
0.6854,303.15
0.3146,303.15
0.7888,303.15
0.2112,303.15
0.8937,303.15
0.1063,303.15
0.0947,313.15
0.9053,313.15
1,313.15
1,313.15
0.1893,313.15
0.8107,313.15
0.2858,313.15
0.7142,313.15
0.3838,313.15
0.6162,313.15
0.483,313.15
0.517,313.15
0.5836,313.15
0.4164,313.15
0.6854,313.15
0.3146,313.15
0.7888,313.15
0.2112,313.15
0.8937,313.15
0.1063,313.15
0.0947,323.15
0.9053,323.15
1,323.15
1,323.15
0.1893,323.15
0.8107,323.15
0.2858,323.15
0.7142,323.15
0.3838,323.15
0.6162,323.15
0.483,323.15
0.517,323.15
0.5836,323.15
0.4164,323.15
0.6854,323.15
0.3146,323.15
0.7888,323.15
0.2112,323.15
0.8937,323.15
0.1063,323.15
0.9042,303.15
0.0958,303.15
1,303.15
1,303.15
0.7945,303.15
0.2055,303.15
0.6989,303.15
0.3011,303.15
0.601,303.15
0.399,303.15
0.5049,303.15
0.4951,303.15
0.4012,303.15
0.5988,303.15
0.3027,303.15
0.6973,303.15
0.2154,303.15
0.7846,303.15
0.0973,303.15
0.9027,303.15
0.052,303.15
0.948,303.15
0.9042,313.15
0.0958,313.15
1,313.15
1,313.15
0.7945,313.15
0.2055,313.15
0.6989,313.15
0.3011,313.15
0.601,313.15
0.399,313.15
0.5049,313.15
0.4951,313.15
0.4012,313.15
0.5988,313.15
0.3027,313.15
0.6973,313.15
0.2154,313.15
0.7846,313.15
0.0973,313.15
0.9027,313.15
0.052,313.15
0.948,313.15
0.9084,303.15
0.0916,303.15
1,303.15
1,303.15
0.8243,303.15
0.1757,303.15
0.7281,303.15
0.2719,303.15
0.6384,303.15
0.3616,303.15
0.5319,303.15
0.4681,303.15
0.4297,303.15
0.5703,303.15
0.327,303.15
0.673,303.15
0.2219,303.15
0.7781,303.15
0.1349,303.15
0.8651,303.15
0.063,303.15
0.937,303.15
0.9084,313.15
0.0916,313.15
1,313.15
1,313.15
0.8243,313.15
0.1757,313.15
0.7281,313.15
0.2719,313.15
0.6384,313.15
0.3616,313.15
0.5319,313.15
0.4681,313.15
0.4297,313.15
0.5703,313.15
0.327,313.15
0.673,313.15
0.2219,313.15
0.7781,313.15
0.1349,313.15
0.8651,313.15
0.063,313.15
0.937,313.15
0.9098,303.15
0.0902,303.15
1,303.15
1,303.15
0.7935,303.15
0.2065,303.15
0.6822,303.15
0.3178,303.15
0.5661,303.15
0.4339,303.15
0.5423,303.15
0.4577,303.15
0.4168,303.15
0.5832,303.15
0.3757,303.15
0.6243,303.15
0.2136,303.15
0.7864,303.15
0.1067,303.15
0.8933,303.15
0.9252,298.15
0.0748,298.15
1,298.15
1,298.15
0.8134,298.15
0.1866,298.15
0.6968,298.15
0.3032,298.15
0.5853,298.15
0.4147,298.15
0.4298,298.15
0.5702,298.15
0.3177,298.15
0.6823,298.15
0.1891,298.15
0.8109,298.15
0.0598,298.15
0.9402,298.15
0.8292,298.15
0.1708,298.15
1,298.15
1,298.15
0.6484,298.15
0.3516,298.15
0.5098,298.15
0.4902,298.15
0.38,298.15
0.62,298.15
0.2173,298.15
0.7827,298.15
0.1022,288.15
0.8978,288.15
1,288.15
1,288.15
0.1022,293.15
0.8978,293.15
1,293.15
1,293.15
0.1022,298.15
0.8978,298.15
1,298.15
1,298.15
0.1022,303.15
0.8978,303.15
1,303.15
1,303.15
0.1927,288.15
0.8073,288.15
0.1927,293.15
0.8073,293.15
0.1927,298.15
0.8073,298.15
0.1927,303.15
0.8073,303.15
0.3017,288.15
0.6983,288.15
0.3017,293.15
0.6983,293.15
0.3017,298.15
0.6983,298.15
0.3017,303.15
0.6983,303.15
0.3961,288.15
0.6039,288.15
0.3961,293.15
0.6039,293.15
0.3961,298.15
0.6039,298.15
0.3961,303.15
0.6039,303.15
0.496,288.15
0.504,288.15
0.496,293.15
0.504,293.15
0.496,298.15
0.504,298.15
0.496,303.15
0.504,303.15
0.6119,288.15
0.3881,288.15
0.6119,293.15
0.3881,293.15
0.6119,298.15
0.3881,298.15
0.6119,303.15
0.3881,303.15
0.7034,288.15
0.2966,288.15
0.7034,293.15
0.2966,293.15
0.7034,298.15
0.2966,298.15
0.7034,303.15
0.2966,303.15
0.79,288.15
0.21,288.15
0.79,293.15
0.21,293.15
0.79,298.15
0.21,298.15
0.79,303.15
0.21,303.15
0.9031,288.15
0.0969,288.15
0.9031,293.15
0.0969,293.15
0.9031,298.15
0.0969,298.15
0.9031,303.15
0.0969,303.15
0.9007,298.15
0.0993,298.15
1,298.15
1,298.15
0.7963,298.15
0.2037,298.15
0.6972,298.15
0.3028,298.15
0.5953,298.15
0.4047,298.15
0.4618,298.15
0.5382,298.15
0.3965,298.15
0.6035,298.15
0.297,298.15
0.703,298.15
0.1963,298.15
0.8037,298.15
0.1019,298.15
0.8981,298.15
0.9007,303.15
0.0993,303.15
1,303.15
1,303.15
0.7963,303.15
0.2037,303.15
0.6972,303.15
0.3028,303.15
0.5953,303.15
0.4047,303.15
0.4618,303.15
0.5382,303.15
0.3965,303.15
0.6035,303.15
0.297,303.15
0.703,303.15
0.1963,303.15
0.8037,303.15
0.1019,303.15
0.8981,303.15
0.9007,308.15
0.0993,308.15
1,308.15
1,308.15
0.7963,308.15
0.2037,308.15
0.6972,308.15
0.3028,308.15
0.5953,308.15
0.4047,308.15
0.4618,308.15
0.5382,308.15
0.3965,308.15
0.6035,308.15
0.297,308.15
0.703,308.15
0.1963,308.15
0.8037,308.15
0.1019,308.15
0.8981,308.15
0.8849,293.145
0.1151,293.145
1,293.145
1,293.145
0.7276,293.145
0.2724,293.145
0.5744,293.145
0.4256,293.145
0.519,293.145
0.481,293.145
0.3949,293.145
0.6051,293.145
0.3085,293.145
0.6915,293.145
0.206,293.145
0.794,293.145
0.1163,293.145
0.8837,293.145
0.1008,308.15
0.8992,308.15
1,308.15
1,308.15
0.2001,308.15
0.7999,308.15
0.2981,308.15
0.7019,308.15
0.3964,308.15
0.6036,308.15
0.4985,308.15
0.5015,308.15
0.5923,308.15
0.4077,308.15
0.6937,308.15
0.3063,308.15
0.7907,308.15
0.2093,308.15
0.9051,308.15
0.0949,308.15
0.8903,298.15
0.1097,298.15
1,298.15
1,298.15
0.8176,298.15
0.1824,298.15
0.7655,298.15
0.2345,298.15
0.7243,298.15
0.2757,298.15
0.6706,298.15
0.3294,298.15
0.6317,298.15
0.3683,298.15
0.4863,298.15
0.5137,298.15
0.3954,298.15
0.6046,298.15
0.2836,298.15
0.7164,298.15
0.1558,298.15
0.8442,298.15
0.0441,283.15
0.9559,283.15
1,283.15
1,283.15
0.1038,283.15
0.8962,283.15
0.1941,283.15
0.8059,283.15
0.2981,283.15
0.7019,283.15
0.4015,283.15
0.5985,283.15
0.5034,283.15
0.4966,283.15
0.5977,283.15
0.4023,283.15
0.6907,283.15
0.3093,283.15
0.7971,283.15
0.2029,283.15
0.9104,283.15
0.0896,283.15
0.9342,283.15
0.0658,283.15
0.0606,293.15
0.9394,293.15
1,293.15
1,293.15
0.1113,293.15
0.8887,293.15
0.1973,293.15
0.8027,293.15
0.301,293.15
0.699,293.15
0.3965,293.15
0.6035,293.15
0.497,293.15
0.503,293.15
0.602,293.15
0.398,293.15
0.7081,293.15
0.2919,293.15
0.7914,293.15
0.2086,293.15
0.8688,293.15
0.1312,293.15
0.9244,293.15
0.0756,293.15
0.0996,303.15
0.9004,303.15
1,303.15
1,303.15
0.2132,303.15
0.7868,303.15
0.2914,303.15
0.7086,303.15
0.3987,303.15
0.6013,303.15
0.5497,303.15
0.4503,303.15
0.5947,303.15
0.4053,303.15
0.6431,303.15
0.3569,303.15
0.6942,303.15
0.3058,303.15
0.7924,303.15
0.2076,303.15
0.9033,303.15
0.0967,303.15
0.0915,313.15
0.9085,313.15
1,313.15
1,313.15
0.1966,313.15
0.8034,313.15
0.2783,313.15
0.7217,313.15
0.3882,313.15
0.6118,313.15
0.4834,313.15
0.5166,313.15
0.5794,313.15
0.4206,313.15
0.6378,313.15
0.3622,313.15
0.6768,313.15
0.3232,313.15
0.7998,313.15
0.2002,313.15
0.886,313.15
0.114,313.15
0.0982,298.15
0.9018,298.15
1,298.15
1,298.15
0.1959,298.15
0.8041,298.15
0.2981,298.15
0.7019,298.15
0.3744,298.15
0.6256,298.15
0.4883,298.15
0.5117,298.15
0.5902,298.15
0.4098,298.15
0.6983,298.15
0.3017,298.15
0.7953,298.15
0.2047,298.15
0.8924,298.15
0.1076,298.15
0.0692,283.15
0.9308,283.15
1,283.15
1,283.15
0.0916,283.15
0.9084,283.15
0.1968,283.15
0.8032,283.15
0.3152,283.15
0.6848,283.15
0.416,283.15
0.584,283.15
0.5032,283.15
0.4968,283.15
0.5995,283.15
0.4005,283.15
0.7005,283.15
0.2995,283.15
0.8011,283.15
0.1989,283.15
0.8996,283.15
0.1004,283.15
0.9455,283.15
0.0545,283.15
0.0666,293.15
0.9334,293.15
1,293.15
1,293.15
0.1182,293.15
0.8818,293.15
0.1903,293.15
0.8097,293.15
0.3035,293.15
0.6965,293.15
0.401,293.15
0.599,293.15
0.5027,293.15
0.4973,293.15
0.583,293.15
0.417,293.15
0.6946,293.15
0.3054,293.15
0.7974,293.15
0.2026,293.15
0.8605,293.15
0.1395,293.15
0.9342,293.15
0.0658,293.15
0.0626,303.15
0.9374,303.15
1,303.15
1,303.15
0.1092,303.15
0.8908,303.15
0.2035,303.15
0.7965,303.15
0.3017,303.15
0.6983,303.15
0.3949,303.15
0.6051,303.15
0.5073,303.15
0.4927,303.15
0.5884,303.15
0.4116,303.15
0.698,303.15
0.302,303.15
0.7961,303.15
0.2039,303.15
0.8605,303.15
0.1395,303.15
0.9284,303.15
0.0716,303.15
0.0722,313.15
0.9278,313.15
1,313.15
1,313.15
0.1051,313.15
0.8949,313.15
0.1977,313.15
0.8023,313.15
0.3001,313.15
0.6999,313.15
0.4056,313.15
0.5944,313.15
0.5066,313.15
0.4934,313.15
0.5889,313.15
0.4111,313.15
0.6982,313.15
0.3018,313.15
0.7963,313.15
0.2037,313.15
0.859,313.15
0.141,313.15
0.9306,313.15
0.0694,313.15
0.0564,283.15
0.9436,283.15
1,283.15
1,283.15
0.1037,283.15
0.8963,283.15
0.2048,283.15
0.7952,283.15
0.2895,283.15
0.7105,283.15
0.4063,283.15
0.5937,283.15
0.5118,283.15
0.4882,283.15
0.6092,283.15
0.3908,283.15
0.7041,283.15
0.2959,283.15
0.8053,283.15
0.1947,283.15
0.899,283.15
0.101,283.15
0.9583,283.15
0.0417,283.15
0.0884,293.15
0.9116,293.15
1,293.15
1,293.15
0.1398,293.15
0.8602,293.15
0.2166,293.15
0.7834,293.15
0.289,293.15
0.711,293.15
0.4058,293.15
0.5942,293.15
0.4911,293.15
0.5089,293.15
0.6004,293.15
0.3996,293.15
0.7031,293.15
0.2969,293.15
0.7888,293.15
0.2112,293.15
0.869,293.15
0.131,293.15
0.9179,293.15
0.0821,293.15
0.0867,303.15
0.9133,303.15
1,303.15
1,303.15
0.124,303.15
0.876,303.15
0.205,303.15
0.795,303.15
0.29,303.15
0.71,303.15
0.4081,303.15
0.5919,303.15
0.4934,303.15
0.5066,303.15
0.6115,303.15
0.3885,303.15
0.7016,303.15
0.2984,303.15
0.7488,303.15
0.2512,303.15
0.7895,303.15
0.2105,303.15
0.882,303.15
0.118,303.15
0.9213,303.15
0.0787,303.15
0.0811,313.15
0.9189,313.15
1,313.15
1,313.15
0.1281,313.15
0.8719,313.15
0.1866,313.15
0.8134,313.15
0.2994,313.15
0.7006,313.15
0.3991,313.15
0.6009,313.15
0.4884,313.15
0.5116,313.15
0.6127,313.15
0.3873,313.15
0.7048,313.15
0.2952,313.15
0.793,313.15
0.207,313.15
0.8698,313.15
0.1302,313.15
0.9212,313.15
0.0788,313.15
0.1126,298.15
0.8874,298.15
1,298.15
1,298.15
0.2066,298.15
0.7934,298.15
0.2908,298.15
0.7092,298.15
0.3885,298.15
0.6115,298.15
0.4907,298.15
0.5093,298.15
0.5921,298.15
0.4079,298.15
0.6856,298.15
0.3144,298.15
0.7836,298.15
0.2164,298.15
0.8832,298.15
0.1168,298.15
0.0768,293.15
0.9232,293.15
1,293.15
1,293.15
0.1665,293.15
0.8335,293.15
0.2556,293.15
0.7444,293.15
0.3545,293.15
0.6455,293.15
0.4567,293.15
0.5433,293.15
0.5572,293.15
0.4428,293.15
0.6561,293.15
0.3439,293.15
0.7558,293.15
0.2442,293.15
0.8566,293.15
0.1434,293.15
0.9552,293.15
0.0448,293.15
0.0768,303.15
0.9232,303.15
1,303.15
1,303.15
0.1665,303.15
0.8335,303.15
0.2556,303.15
0.7444,303.15
0.3545,303.15
0.6455,303.15
0.4567,303.15
0.5433,303.15
0.5572,303.15
0.4428,303.15
0.6561,303.15
0.3439,303.15
0.7558,303.15
0.2442,303.15
0.8566,303.15
0.1434,303.15
0.9552,303.15
0.0448,303.15
0.0768,313.15
0.9232,313.15
1,313.15
1,313.15
0.1665,313.15
0.8335,313.15
0.2556,313.15
0.7444,313.15
0.3545,313.15
0.6455,313.15
0.4567,313.15
0.5433,313.15
0.5572,313.15
0.4428,313.15
0.6561,313.15
0.3439,313.15
0.7558,313.15
0.2442,313.15
0.8566,313.15
0.1434,313.15
0.9552,313.15
0.0448,313.15
0.0768,323.15
0.9232,323.15
1,323.15
1,323.15
0.1665,323.15
0.8335,323.15
0.2556,323.15
0.7444,323.15
0.3545,323.15
0.6455,323.15
0.4567,323.15
0.5433,323.15
0.5572,323.15
0.4428,323.15
0.6561,323.15
0.3439,323.15
0.7558,323.15
0.2442,323.15
0.8566,323.15
0.1434,323.15
0.9552,323.15
0.0448,323.15
0.0702,293.15
0.9298,293.15
1,293.15
1,293.15
0.1168,293.15
0.8832,293.15
0.189,293.15
0.811,293.15
0.3018,293.15
0.6982,293.15
0.3966,293.15
0.6034,293.15
0.4898,293.15
0.5102,293.15
0.594,293.15
0.406,293.15
0.7085,293.15
0.2915,293.15
0.7917,293.15
0.2083,293.15
0.8937,293.15
0.1063,293.15
0.937,293.15
0.063,293.15
0.0753,303.15
0.9247,303.15
1,303.15
1,303.15
0.12,303.15
0.88,303.15
0.1919,303.15
0.8081,303.15
0.2963,303.15
0.7037,303.15
0.4003,303.15
0.5997,303.15
0.4934,303.15
0.5066,303.15
0.5979,303.15
0.4021,303.15
0.6849,303.15
0.3151,303.15
0.8004,303.15
0.1996,303.15
0.8676,303.15
0.1324,303.15
0.9415,303.15
0.0585,303.15
0.064,313.15
0.936,313.15
1,313.15
1,313.15
0.1198,313.15
0.8802,313.15
0.1968,313.15
0.8032,313.15
0.2986,313.15
0.7014,313.15
0.3995,313.15
0.6005,313.15
0.5299,313.15
0.4701,313.15
0.6009,313.15
0.3991,313.15
0.6925,313.15
0.3075,313.15
0.8022,313.15
0.1978,313.15
0.872,313.15
0.128,313.15
0.9368,313.15
0.0632,313.15
0.0881,293.15
0.9119,293.15
1,293.15
1,293.15
0.1756,293.15
0.8244,293.15
0.2563,293.15
0.7437,293.15
0.3544,293.15
0.6456,293.15
0.4527,293.15
0.5473,293.15
0.5543,293.15
0.4457,293.15
0.6559,293.15
0.3441,293.15
0.7536,293.15
0.2464,293.15
0.8524,293.15
0.1476,293.15
0.9541,293.15
0.0459,293.15
0.0881,303.15
0.9119,303.15
1,303.15
1,303.15
0.1756,303.15
0.8244,303.15
0.2563,303.15
0.7437,303.15
0.3544,303.15
0.6456,303.15
0.4527,303.15
0.5473,303.15
0.5543,303.15
0.4457,303.15
0.6559,303.15
0.3441,303.15
0.7536,303.15
0.2464,303.15
0.8524,303.15
0.1476,303.15
0.9541,303.15
0.0459,303.15
0.0881,313.15
0.9119,313.15
1,313.15
1,313.15
0.1756,313.15
0.8244,313.15
0.2563,313.15
0.7437,313.15
0.3544,313.15
0.6456,313.15
0.4527,313.15
0.5473,313.15
0.5543,313.15
0.4457,313.15
0.6559,313.15
0.3441,313.15
0.7536,313.15
0.2464,313.15
0.8524,313.15
0.1476,313.15
0.9541,313.15
0.0459,313.15
0.0881,323.15
0.9119,323.15
1,323.15
1,323.15
0.1756,323.15
0.8244,323.15
0.2563,323.15
0.7437,323.15
0.3544,323.15
0.6456,323.15
0.4527,323.15
0.5473,323.15
0.5543,323.15
0.4457,323.15
0.6559,323.15
0.3441,323.15
0.7536,323.15
0.2464,323.15
0.8524,323.15
0.1476,323.15
0.9541,323.15
0.0459,323.15
0.0716,293.15
0.9284,293.15
1,293.15
1,293.15
0.1665,293.15
0.8335,293.15
0.2548,293.15
0.7452,293.15
0.3552,293.15
0.6448,293.15
0.4544,293.15
0.5456,293.15
0.5539,293.15
0.4461,293.15
0.6558,293.15
0.3442,293.15
0.7537,293.15
0.2463,293.15
0.8562,293.15
0.1438,293.15
0.9549,293.15
0.0451,293.15
0.0716,303.15
0.9284,303.15
1,303.15
1,303.15
0.1665,303.15
0.8335,303.15
0.2548,303.15
0.7452,303.15
0.3552,303.15
0.6448,303.15
0.4544,303.15
0.5456,303.15
0.5539,303.15
0.4461,303.15
0.6558,303.15
0.3442,303.15
0.7537,303.15
0.2463,303.15
0.8562,303.15
0.1438,303.15
0.9549,303.15
0.0451,303.15
0.0716,313.15
0.9284,313.15
1,313.15
1,313.15
0.1665,313.15
0.8335,313.15
0.2548,313.15
0.7452,313.15
0.3552,313.15
0.6448,313.15
0.4544,313.15
0.5456,313.15
0.5539,313.15
0.4461,313.15
0.6558,313.15
0.3442,313.15
0.7537,313.15
0.2463,313.15
0.8562,313.15
0.1438,313.15
0.9549,313.15
0.0451,313.15
0.0716,323.15
0.9284,323.15
1,323.15
1,323.15
0.1665,323.15
0.8335,323.15
0.2548,323.15
0.7452,323.15
0.3552,323.15
0.6448,323.15
0.4544,323.15
0.5456,323.15
0.5539,323.15
0.4461,323.15
0.6558,323.15
0.3442,323.15
0.7537,323.15
0.2463,323.15
0.8562,323.15
0.1438,323.15
0.9549,323.15
0.0451,323.15
0.0748,293.15
0.9252,293.15
1,293.15
1,293.15
0.1662,293.15
0.8338,293.15
0.2555,293.15
0.7445,293.15
0.3538,293.15
0.6462,293.15
0.4541,293.15
0.5459,293.15
0.5534,293.15
0.4466,293.15
0.6557,293.15
0.3443,293.15
0.7546,293.15
0.2454,293.15
0.8559,293.15
0.1441,293.15
0.9544,293.15
0.0456,293.15
0.0748,303.15
0.9252,303.15
1,303.15
1,303.15
0.1662,303.15
0.8338,303.15
0.2555,303.15
0.7445,303.15
0.3538,303.15
0.6462,303.15
0.4541,303.15
0.5459,303.15
0.5534,303.15
0.4466,303.15
0.6557,303.15
0.3443,303.15
0.7546,303.15
0.2454,303.15
0.8559,303.15
0.1441,303.15
0.9544,303.15
0.0456,303.15
0.0748,313.15
0.9252,313.15
1,313.15
1,313.15
0.1662,313.15
0.8338,313.15
0.2555,313.15
0.7445,313.15
0.3538,313.15
0.6462,313.15
0.4541,313.15
0.5459,313.15
0.5534,313.15
0.4466,313.15
0.6557,313.15
0.3443,313.15
0.7546,313.15
0.2454,313.15
0.8559,313.15
0.1441,313.15
0.9544,313.15
0.0456,313.15
0.0748,323.15
0.9252,323.15
1,323.15
1,323.15
0.1662,323.15
0.8338,323.15
0.2555,323.15
0.7445,323.15
0.3538,323.15
0.6462,323.15
0.4541,323.15
0.5459,323.15
0.5534,323.15
0.4466,323.15
0.6557,323.15
0.3443,323.15
0.7546,323.15
0.2454,323.15
0.8559,323.15
0.1441,323.15
0.9544,323.15
0.0456,323.15
0.825005,298.136
0.174995,298.136
1,298.136
1,298.136
0.624674,298.136
0.375326,298.136
0.493399,298.136
0.506601,298.136
0.34528,298.136
0.65472,298.136
0.220656,298.136
0.779344,298.136
0.149898,298.136
0.850102,298.136
0.1391,298.144
0.8609,298.144
1,298.144
1,298.144
0.269,298.144
0.731,298.144
0.3835,298.144
0.6165,298.144
0.4852,298.144
0.5148,298.144
0.5776,298.144
0.4224,298.144
0.6789,298.144
0.3211,298.144
0.7684,298.144
0.2316,298.144
0.8458,298.144
0.1542,298.144
0.9257,298.144
0.0743,298.144
0.1463,308.142
0.8537,308.142
1,308.142
1,308.142
0.2621,308.142
0.7379,308.142
0.3771,308.142
0.6229,308.142
0.4834,308.142
0.5166,308.142
0.5853,308.142
0.4147,308.142
0.6796,308.142
0.3204,308.142
0.7697,308.142
0.2303,308.142
0.8516,308.142
0.1484,308.142
0.9254,308.142
0.0746,308.142
0.1754,303.143
0.8246,303.143
1,303.143
1,303.143
0.29,303.143
0.71,303.143
0.4478,303.143
0.5522,303.143
0.5599,303.143
0.4401,303.143
0.6742,303.143
0.3258,303.143
0.7344,303.143
0.2656,303.143
0.7771,303.143
0.2229,303.143
0.8593,303.143
0.1407,303.143
0.9585,303.15
0.0415,303.15
1,303.15
1,303.15
0.9269,303.15
0.0731,303.15
0.8836,303.15
0.1164,303.15
0.8424,303.15
0.1576,303.15
0.8036,303.15
0.1964,303.15
0.7608,303.15
0.2392,303.15
0.712,303.15
0.288,303.15
0.6718,303.15
0.3282,303.15
0.6198,303.15
0.3802,303.15
0.5562,303.15
0.4438,303.15
0.5079,303.15
0.4921,303.15
0.457,303.15
0.543,303.15
0.4057,303.15
0.5943,303.15
0.3489,303.15
0.6511,303.15
0.301,303.15
0.699,303.15
0.2465,303.15
0.7535,303.15
0.1808,303.15
0.8192,303.15
0.1246,303.15
0.8754,303.15
0.059,303.15
0.941,303.15
0.1889,303.143
0.8111,303.143
1,303.143
1,303.143
0.3111,303.143
0.6889,303.143
0.4999,303.143
0.5001,303.143
0.5514,303.143
0.4486,303.143
0.6372,303.143
0.3628,303.143
0.7536,303.143
0.2464,303.143
0.9732,303.143
0.0268,303.143
0.9538,303.15
0.0462,303.15
1,303.15
1,303.15
0.8016,303.15
0.1984,303.15
0.7214,303.15
0.2786,303.15
0.6337,303.15
0.3663,303.15
0.5485,303.15
0.4515,303.15
0.433,303.15
0.567,303.15
0.3638,303.15
0.6362,303.15
0.2327,303.15
0.7673,303.15
0.1572,303.15
0.8428,303.15
0.0815,303.15
0.9185,303.15
0.9066,298.15
0.0934,298.15
1,298.15
1,298.15
0.8119,298.15
0.1881,298.15
0.7157,298.15
0.2843,298.15
0.6181,298.15
0.3819,298.15
0.5742,298.15
0.4258,298.15
0.4184,298.15
0.5816,298.15
0.3162,298.15
0.6838,298.15
0.2125,298.15
0.7875,298.15
0.1071,298.15
0.8929,298.15
0.9066,308.15
0.0934,308.15
1,308.15
1,308.15
0.8119,308.15
0.1881,308.15
0.7157,308.15
0.2843,308.15
0.6181,308.15
0.3819,308.15
0.5742,308.15
0.4258,308.15
0.4184,308.15
0.5816,308.15
0.3162,308.15
0.6838,308.15
0.2125,308.15
0.7875,308.15
0.1071,308.15
0.8929,308.15
0.9066,318.15
0.0934,318.15
1,318.15
1,318.15
0.8119,318.15
0.1881,318.15
0.7157,318.15
0.2843,318.15
0.6181,318.15
0.3819,318.15
0.5742,318.15
0.4258,318.15
0.4184,318.15
0.5816,318.15
0.3162,318.15
0.6838,318.15
0.2125,318.15
0.7875,318.15
0.1071,318.15
0.8929,318.15
0.901,303.15
0.099,303.15
1,303.15
1,303.15
0.7964,303.15
0.2036,303.15
0.6995,303.15
0.3005,303.15
0.6024,303.15
0.3976,303.15
0.5004,303.15
0.4996,303.15
0.3975,303.15
0.6025,303.15
0.3017,303.15
0.6983,303.15
0.2002,303.15
0.7998,303.15
0.0966,303.15
0.9034,303.15
0.1081,303.15
0.8919,303.15
1,303.15
1,303.15
0.1414,303.15
0.8586,303.15
0.1994,303.15
0.8006,303.15
0.3171,303.15
0.6829,303.15
0.3777,303.15
0.6223,303.15
0.5001,303.15
0.4999,303.15
0.5454,303.15
0.4546,303.15
0.5978,303.15
0.4022,303.15
0.6503,303.15
0.3497,303.15
0.6758,303.15
0.3242,303.15
0.7592,303.15
0.2408,303.15
0.8193,303.15
0.1807,303.15
0.8711,303.15
0.1289,303.15
0.8965,303.15
0.1035,303.15
0.934,303.15
0.066,303.15
0.1181,303.134
0.8819,303.134
1,303.134
1,303.134
0.248,303.134
0.752,303.134
0.4011,303.134
0.5989,303.134
0.5274,303.134
0.4726,303.134
0.6088,303.134
0.3912,303.134
0.6721,303.134
0.3279,303.134
0.7705,303.134
0.2295,303.134
0.8785,303.134
0.1215,303.134
0.936,303.134
0.064,303.134
0.1181,313.13
0.8819,313.13
1,313.13
1,313.13
0.248,313.13
0.752,313.13
0.4011,313.13
0.5989,313.13
0.5274,313.13
0.4726,313.13
0.6088,313.13
0.3912,313.13
0.6721,313.13
0.3279,313.13
0.7705,313.13
0.2295,313.13
0.8785,313.13
0.1215,313.13
0.936,313.13
0.064,313.13
0.1181,323.127
0.8819,323.127
1,323.127
1,323.127
0.248,323.127
0.752,323.127
0.4011,323.127
0.5989,323.127
0.5274,323.127
0.4726,323.127
0.6088,323.127
0.3912,323.127
0.6721,323.127
0.3279,323.127
0.7705,323.127
0.2295,323.127
0.8785,323.127
0.1215,323.127
0.936,323.127
0.064,323.127
0.6007,303.143
0.3993,303.143
1,303.143
1,303.143
0.752,303.143
0.248,303.143
0.8706,303.143
0.1294,303.143
0.088,303.134
0.912,303.134
1,303.134
1,303.134
0.1607,303.134
0.8393,303.134
0.2018,303.134
0.7982,303.134
0.3094,303.134
0.6906,303.134
0.3779,303.134
0.6221,303.134
0.4626,303.134
0.5374,303.134
0.5783,303.134
0.4217,303.134
0.7631,303.134
0.2369,303.134
0.8432,303.134
0.1568,303.134
0.088,313.13
0.912,313.13
1,313.13
1,313.13
0.1607,313.13
0.8393,313.13
0.2018,313.13
0.7982,313.13
0.3094,313.13
0.6906,313.13
0.3779,313.13
0.6221,313.13
0.4626,313.13
0.5374,313.13
0.5783,313.13
0.4217,313.13
0.7631,313.13
0.2369,313.13
0.8432,313.13
0.1568,313.13
0.088,323.127
0.912,323.127
1,323.127
1,323.127
0.1607,323.127
0.8393,323.127
0.2018,323.127
0.7982,323.127
0.3094,323.127
0.6906,323.127
0.3779,323.127
0.6221,323.127
0.4626,323.127
0.5374,323.127
0.5783,323.127
0.4217,323.127
0.7631,323.127
0.2369,323.127
0.8432,323.127
0.1568,323.127
0.9142,303.143
0.0858,303.143
1,303.143
1,303.143
0.8256,303.143
0.1744,303.143
0.7908,303.143
0.2092,303.143
0.674,303.143
0.326,303.143
0.6294,303.143
0.3706,303.143
0.6,303.143
0.4,303.143
0.4726,303.143
0.5274,303.143
0.4263,303.143
0.5737,303.143
0.3861,303.143
0.6139,303.143
0.3529,303.143
0.6471,303.143
0.3198,303.143
0.6802,303.143
0.3129,303.143
0.6871,303.143
0.1873,303.143
0.8127,303.143
0.0711,303.15
0.9289,303.15
1,303.15
1,303.15
0.1645,303.15
0.8355,303.15
0.216,303.15
0.784,303.15
0.3322,303.15
0.6678,303.15
0.4444,303.15
0.5556,303.15
0.5227,303.15
0.4773,303.15
0.6269,303.15
0.3731,303.15
0.7591,303.15
0.2409,303.15
0.7901,303.15
0.2099,303.15
0.8637,303.15
